Date,Price,,Days since 01/01/2000,,,,,,,,,,,,
5-Sep-06,3.0987,,2439,,,,,,,,,,,,
4-Sep-06,3.0938,,2438,,,,,,,,,,,,
1-Sep-06,3.0938,,2435,,,,,,,,,,,,
31-Aug-06,3.0963,,2434,,,,,,,,,,,,
30-Aug-06,3.0963,,2433,,,,,,,,,,,,
29-Aug-06,3.0938,,2432,,,,,,,,,,,,
28-Aug-06,3.0963,,2431,,,,,,,,,,,,
25-Aug-06,3.0912,,2428,,,,,,,,,,,,
24-Aug-06,3.0862,,2427,,,,,,,,,,,,
23-Aug-06,3.0862,,2426,,,,,,,,,,,,
22-Aug-06,3.0838,,2425,,,,,,,,,,,,
21-Aug-06,3.0812,,2424,,,,,,,,,,,,
18-Aug-06,3.0812,,2421,,,,,,,,,,,,
17-Aug-06,3.0788,,2420,,,,,,,,,,,,
16-Aug-06,3.0737,,2419,,,,,,,,,,,,
15-Aug-06,3.0788,,2418,,,,,,,,,,,,
14-Aug-06,3.0737,,2417,,,,,,,,,,,,
11-Aug-06,3.0713,,2414,,,,,,,,,,,,
10-Aug-06,3.0687,,2413,,,,,,,,,,,,
9-Aug-06,3.0687,,2412,,,,,,,,,,,,
8-Aug-06,3.0713,,2411,,,,,,,,,,,,
7-Aug-06,3.0713,,2410,,,,,,,,,,,,
4-Aug-06,3.0687,,2407,,,,,,,,,,,,
3-Aug-06,3.069,,2406,,,,,,,,,,,,
2-Aug-06,3.073,,2405,,,,,,,,,,,,
1-Aug-06,3.0713,,2404,,,,,,,,,,,,
31-Jul-06,3.072,,2403,,,,,,,,,,,,
28-Jul-06,3.077,,2400,,,,,,,,,,,,
27-Jul-06,3.0762,,2399,,,,,,,,,,,,
26-Jul-06,3.074,,2398,,,,,,,,,,,,
25-Jul-06,3.0762,,2397,,,,,,,,,,,,
24-Jul-06,3.0795,,2396,,,,,,,,,,,,
21-Jul-06,3.0812,,2393,,,,,,,,,,,,
20-Jul-06,3.0812,,2392,,,,,,,,,,,,
19-Jul-06,3.0788,,2391,,,,,,,,,,,,
18-Jul-06,3.0812,,2390,,,,,,,,,,,,
17-Jul-06,3.0812,,2389,,,,,,,,,,,,
14-Jul-06,3.083,,2386,,,,,,,,,,,,
13-Jul-06,3.0838,,2385,,,,,,,,,,,,
12-Jul-06,3.0812,,2384,,,,,,,,,,,,
11-Jul-06,3.0838,,2383,,,,,,,,,,,,
10-Jul-06,3.0862,,2382,,,,,,,,,,,,
7-Jul-06,3.0862,,2379,,,,,,,,,,,,
6-Jul-06,3.0862,,2378,,,,,,,,,,,,
5-Jul-06,3.0862,,2377,,,,,,,,,,,,
4-Jul-06,3.0838,,2376,,,,,,,,,,,,
3-Jul-06,3.0838,,2375,,,,,,,,,,,,
30-Jun-06,3.0838,,2372,,,,,,,,,,,,
29-Jun-06,3.0888,,2371,,,,,,,,,,,,
28-Jun-06,3.0888,,2370,,,,,,,,,,,,
27-Jun-06,3.084,,2369,,,,,,,,,,,,
26-Jun-06,3.0838,,2368,,,,,,,,,,,,
23-Jun-06,3.0812,,2365,,,,,,,,,,,,
22-Jun-06,3.0775,,2364,,,,,,,,,,,,
21-Jun-06,3.0762,,2363,,,,,,,,,,,,
20-Jun-06,3.0788,,2362,,,,,,,,,,,,
19-Jun-06,3.0788,,2361,,,,,,,,,,,,
16-Jun-06,3.0788,,2358,,,,,,,,,,,,
15-Jun-06,3.0788,,2357,,,,,,,,,,,,
14-Jun-06,3.0788,,2356,,,,,,,,,,,,
13-Jun-06,3.0812,,2355,,,,,,,,,,,,
12-Jun-06,3.0812,,2354,,,,,,,,,,,,
9-Jun-06,3.0812,,2351,,,,,,,,,,,,
8-Jun-06,3.0838,,2350,,,,,,,,,,,,
7-Jun-06,3.0812,,2349,,,,,,,,,,,,
6-Jun-06,3.0812,,2348,,,,,,,,,,,,
5-Jun-06,3.0788,,2347,,,,,,,,,,,,
2-Jun-06,3.0788,,2344,,,,,,,,,,,,
1-Jun-06,3.0788,,2343,,,,,,,,,,,,
31-May-06,3.0862,,2342,,,,,,,,,,,,
30-May-06,3.0885,,2341,,,,,,,,,,,,
29-May-06,3.0838,,2340,,,,,,,,,,,,
26-May-06,3.0838,,2337,,,,,,,,,,,,
25-May-06,3.0838,,2336,,,,,,,,,,,,
24-May-06,3.0838,,2335,,,,,,,,,,,,
23-May-06,3.0715,,2334,,,,,,,,,,,,
22-May-06,3.0713,,2333,,,,,,,,,,,,
19-May-06,3.0565,,2330,,,,,,,,,,,,
18-May-06,3.0537,,2329,,,,,,,,,,,,
17-May-06,3.049,,2328,,,,,,,,,,,,
16-May-06,3.043,,2327,,,,,,,,,,,,
15-May-06,3.0412,,2326,,,,,,,,,,,,
12-May-06,3.0365,,2323,,,,,,,,,,,,
11-May-06,3.0338,,2322,,,,,,,,,,,,
10-May-06,3.039,,2321,,,,,,,,,,,,
9-May-06,3.0415,,2320,,,,,,,,,,,,
8-May-06,3.0388,,2319,,,,,,,,,,,,
5-May-06,3.0412,,2316,,,,,,,,,,,,
4-May-06,3.0412,,2315,,,,,,,,,,,,
3-May-06,3.0412,,2314,,,,,,,,,,,,
2-May-06,3.0438,,2313,,,,,,,,,,,,
1-May-06,3.048,,2312,,,,,,,,,,,,
28-Apr-06,3.048,,2309,,,,,,,,,,,,
27-Apr-06,3.0438,,2308,,,,,,,,,,,,
26-Apr-06,3.0385,,2307,,,,,,,,,,,,
25-Apr-06,3.0388,,2306,,,,,,,,,,,,
24-Apr-06,3.0465,,2305,,,,,,,,,,,,
21-Apr-06,3.0585,,2302,,,,,,,,,,,,
20-Apr-06,3.0587,,2301,,,,,,,,,,,,
19-Apr-06,3.0687,,2300,,,,,,,,,,,,
18-Apr-06,3.0687,,2299,,,,,,,,,,,,
17-Apr-06,3.0762,,2298,,,,,,,,,,,,
14-Apr-06,3.078,,2295,,,,,,,,,,,,
13-Apr-06,3.078,,2294,,,,,,,,,,,,
12-Apr-06,3.0788,,2293,,,,,,,,,,,,
11-Apr-06,3.076,,2292,,,,,,,,,,,,
10-Apr-06,3.0788,,2291,,,,,,,,,,,,
7-Apr-06,3.0788,,2288,,,,,,,,,,,,
6-Apr-06,3.0788,,2287,,,,,,,,,,,,
5-Apr-06,3.0788,,2286,,,,,,,,,,,,
4-Apr-06,3.0812,,2285,,,,,,,,,,,,
3-Apr-06,3.0838,,2284,,,,,,,,,,,,
31-Mar-06,3.0812,,2281,,,,,,,,,,,,
30-Mar-06,3.0812,,2280,,,,,,,,,,,,
29-Mar-06,3.0788,,2279,,,,,,,,,,,,
28-Mar-06,3.0815,,2278,,,,,,,,,,,,
27-Mar-06,3.0812,,2277,,,,,,,,,,,,
24-Mar-06,3.0795,,2274,,,,,,,,,,,,
23-Mar-06,3.0812,,2273,,,,,,,,,,,,
22-Mar-06,3.0737,,2272,,,,,,,,,,,,
21-Mar-06,3.0738,,2271,,,,,,,,,,,,
20-Mar-06,3.0745,,2270,,,,,,,,,,,,
17-Mar-06,3.0737,,2267,,,,,,,,,,,,
16-Mar-06,3.0735,,2266,,,,,,,,,,,,
15-Mar-06,3.0713,,2265,,,,,,,,,,,,
14-Mar-06,3.0755,,2264,,,,,,,,,,,,
13-Mar-06,3.0785,,2263,,,,,,,,,,,,
10-Mar-06,3.0812,,2260,,,,,,,,,,,,
9-Mar-06,3.082,,2259,,,,,,,,,,,,
8-Mar-06,3.0812,,2258,,,,,,,,,,,,
7-Mar-06,3.081,,2257,,,,,,,,,,,,
6-Mar-06,3.0762,,2256,,,,,,,,,,,,
3-Mar-06,3.073,,2253,,,,,,,,,,,,
2-Mar-06,3.0663,,2252,,,,,,,,,,,,
1-Mar-06,3.0663,,2251,,,,,,,,,,,,
28-Feb-06,3.0713,,2250,,,,,,,,,,,,
27-Feb-06,3.0737,,2249,,,,,,,,,,,,
24-Feb-06,3.0737,,2246,,,,,,,,,,,,
23-Feb-06,3.0737,,2245,,,,,,,,,,,,
22-Feb-06,3.0713,,2244,,,,,,,,,,,,
21-Feb-06,3.0713,,2243,,,,,,,,,,,,
20-Feb-06,3.0663,,2242,,,,,,,,,,,,
17-Feb-06,3.0665,,2239,,,,,,,,,,,,
16-Feb-06,3.0663,,2238,,,,,,,,,,,,
15-Feb-06,3.0713,,2237,,,,,,,,,,,,
14-Feb-06,3.0713,,2236,,,,,,,,,,,,
13-Feb-06,3.0687,,2235,,,,,,,,,,,,
10-Feb-06,3.067,,2232,,,,,,,,,,,,
9-Feb-06,3.066,,2231,,,,,,,,,,,,
8-Feb-06,3.0713,,2230,,,,,,,,,,,,
7-Feb-06,3.0737,,2229,,,,,,,,,,,,
6-Feb-06,3.069,,2228,,,,,,,,,,,,
3-Feb-06,3.0663,,2225,,,,,,,,,,,,
2-Feb-06,3.0685,,2224,,,,,,,,,,,,
1-Feb-06,3.0687,,2223,,,,,,,,,,,,
31-Jan-06,3.0665,,2222,,,,,,,,,,,,
30-Jan-06,3.0613,,2221,,,,,,,,,,,,
27-Jan-06,3.0563,,2218,,,,,,,,,,,,
26-Jan-06,3.0575,,2217,,,,,,,,,,,,
25-Jan-06,3.0488,,2216,,,,,,,,,,,,
24-Jan-06,3.0362,,2215,,,,,,,,,,,,
23-Jan-06,3.037,,2214,,,,,,,,,,,,
20-Jan-06,3.0365,,2211,,,,,,,,,,,,
19-Jan-06,3.0463,,2210,,,,,,,,,,,,
18-Jan-06,3.0488,,2209,,,,,,,,,,,,
17-Jan-06,3.0462,,2208,,,,,,,,,,,,
16-Jan-06,3.0388,,2207,,,,,,,,,,,,
13-Jan-06,3.034,,2204,,,,,,,,,,,,
12-Jan-06,3.0388,,2203,,,,,,,,,,,,
11-Jan-06,3.0513,,2202,,,,,,,,,,,,
10-Jan-06,3.058,,2201,,,,,,,,,,,,
9-Jan-06,3.0637,,2200,,,,,,,,,,,,
6-Jan-06,3.0587,,2197,,,,,,,,,,,,
5-Jan-06,3.0488,,2196,,,,,,,,,,,,
4-Jan-06,3.039,,2195,,,,,,,,,,,,
3-Jan-06,3.038,,2194,,,,,,,,,,,,
2-Jan-06,3.0315,,2193,,,,,,,,,,,,
30-Dec-05,3.0315,,2190,,,,,,,,,,,,
29-Dec-05,3.0288,,2189,,,,,,,,,,,,
28-Dec-05,3.0388,,2188,,,,,,,,,,,,
27-Dec-05,3.0362,,2187,,,,,,,,,,,,
26-Dec-05,3.0187,,2186,,,,,,,,,,,,
23-Dec-05,3.0215,,2183,,,,,,,,,,,,
22-Dec-05,3.0213,,2182,,,,,,,,,,,,
21-Dec-05,3.0313,,2181,,,,,,,,,,,,
20-Dec-05,3.0335,,2180,,,,,,,,,,,,
19-Dec-05,3.024,,2179,,,,,,,,,,,,
16-Dec-05,3.0365,,2176,,,,,,,,,,,,
15-Dec-05,3.0137,,2175,,,,,,,,,,,,
14-Dec-05,2.996,,2174,,,,,,,,,,,,
13-Dec-05,3.0038,,2173,,,,,,,,,,,,
12-Dec-05,3.0137,,2172,,,,,,,,,,,,
9-Dec-05,3.0088,,2169,,,,,,,,,,,,
8-Dec-05,2.9912,,2168,,,,,,,,,,,,
7-Dec-05,2.991,,2167,,,,,,,,,,,,
6-Dec-05,2.9962,,2166,,,,,,,,,,,,
5-Dec-05,3.0038,,2165,,,,,,,,,,,,
2-Dec-05,2.9813,,2162,,,,,,,,,,,,
1-Dec-05,2.9787,,2161,,,,,,,,,,,,
30-Nov-05,2.9662,,2160,,,,,,,,,,,,
29-Nov-05,2.9763,,2159,,,,,,,,,,,,
28-Nov-05,2.9888,,2158,,,,,,,,,,,,
25-Nov-05,2.9563,,2155,,,,,,,,,,,,
24-Nov-05,2.9538,,2154,,,,,,,,,,,,
23-Nov-05,2.9512,,2153,,,,,,,,,,,,
